ssid,bssid,rssi,channel,time,band,observed_room,file_name,target_room,point_type,point_id
wi_dje_409,06:29:D5:47:E8:10,-72,1,오후 5:29:46,2.4GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_409,06:29:D5:47:E8:10,-66,1,오후 5:29:49,2.4GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_409,06:29:D5:47:E8:10,-73,1,오후 5:29:51,2.4GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_409,06:29:D5:47:E8:10,-70,1,오후 5:29:54,2.4GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_409,06:29:D5:47:E8:10,-70,1,오후 5:29:57,2.4GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-82,149,오후 5:29:46,5GHz,412,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-82,149,오후 5:29:49,5GHz,412,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-82,149,오후 5:29:51,5GHz,412,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-82,149,오후 5:29:54,5GHz,412,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-82,149,오후 5:29:57,5GHz,412,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_415,06:29:D5:2B:32:40,-42,1,오후 5:16:22,2.4GHz,415,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_415,06:29:D5:2B:32:40,-39,1,오후 5:16:25,2.4GHz,415,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_415,06:29:D5:2B:32:40,-39,1,오후 5:16:28,2.4GHz,415,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_415,06:29:D5:2B:32:40,-39,1,오후 5:16:31,2.4GHz,415,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_414,0A:29:D5:2B:5E:D0,-72,116,오후 5:16:22,5GHz,414,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_414,0A:29:D5:2B:5E:D0,-71,116,오후 5:16:25,5GHz,414,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_414,0A:29:D5:2B:5E:D0,-70,116,오후 5:16:28,5GHz,414,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_414,0A:29:D5:2B:5E:D0,-71,116,오후 5:16:31,5GHz,414,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_413,0A:29:D5:2B:5E:E0,-90,100,오후 5:16:22,5GHz,413,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_413,0A:29:D5:2B:5E:E0,-90,100,오후 5:16:25,5GHz,413,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_413,0A:29:D5:2B:5E:E0,-90,100,오후 5:16:28,5GHz,413,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_414,06:29:D5:2B:5E:D0,-62,1,오후 5:16:22,2.4GHz,414,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_414,06:29:D5:2B:5E:D0,-62,1,오후 5:16:25,2.4GHz,414,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_414,06:29:D5:2B:5E:D0,-62,1,오후 5:16:28,2.4GHz,414,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_414,06:29:D5:2B:5E:D0,-62,1,오후 5:16:31,2.4GHz,414,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_415,0A:29:D5:2B:32:40,-32,149,오후 5:16:22,5GHz,415,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_415,0A:29:D5:2B:32:40,-34,149,오후 5:16:25,5GHz,415,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_415,0A:29:D5:2B:32:40,-33,149,오후 5:16:28,5GHz,415,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_415,0A:29:D5:2B:32:40,-31,149,오후 5:16:31,5GHz,415,인수_data/415_공유기.txt,415,공유기,415_공유기
wi_dje_410,0A:29:D5:47:E8:30,-68,52,오후 5:28:45,5GHz,410,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_410,0A:29:D5:47:E8:30,-66,52,오후 5:28:48,5GHz,410,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_410,0A:29:D5:47:E8:30,-69,52,오후 5:28:51,5GHz,410,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_410,0A:29:D5:47:E8:30,-68,52,오후 5:28:55,5GHz,410,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_411,0A:29:D5:2B:5F:10,-55,36,오후 5:28:45,5GHz,411,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_411,0A:29:D5:2B:5F:10,-55,36,오후 5:28:48,5GHz,411,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_411,0A:29:D5:2B:5F:10,-54,36,오후 5:28:51,5GHz,411,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_411,0A:29:D5:2B:5F:10,-55,36,오후 5:28:55,5GHz,411,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_410,06:29:D5:47:E8:30,-63,11,오후 5:28:45,2.4GHz,410,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_410,06:29:D5:47:E8:30,-62,11,오후 5:28:48,2.4GHz,410,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_410,06:29:D5:47:E8:30,-58,11,오후 5:28:51,2.4GHz,410,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_410,06:29:D5:47:E8:30,-56,11,오후 5:28:55,2.4GHz,410,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_411,06:29:D5:2B:5F:10,-55,1,오후 5:28:45,2.4GHz,411,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_411,06:29:D5:2B:5F:10,-54,1,오후 5:28:48,2.4GHz,411,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_411,06:29:D5:2B:5F:10,-57,1,오후 5:28:51,2.4GHz,411,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_411,06:29:D5:2B:5F:10,-56,1,오후 5:28:55,2.4GHz,411,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_412,0A:29:D5:2B:5E:F0,-86,149,오후 5:28:45,5GHz,412,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_412,0A:29:D5:2B:5E:F0,-85,149,오후 5:28:48,5GHz,412,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_412,0A:29:D5:2B:5E:F0,-79,149,오후 5:28:51,5GHz,412,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_412,0A:29:D5:2B:5E:F0,-83,149,오후 5:28:55,5GHz,412,인수_data/411_문앞.txt,411,문앞,411_문앞
wi_dje_415,0A:29:D5:2B:32:40,-73,149,오후 5:13:29,5GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_415,0A:29:D5:2B:32:40,-75,149,오후 5:13:31,5GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_415,0A:29:D5:2B:32:40,-75,149,오후 5:13:34,5GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_415,0A:29:D5:2B:32:40,-72,149,오후 5:13:37,5GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_415,0A:29:D5:2B:32:40,-78,149,오후 5:13:39,5GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_415,06:29:D5:2B:32:40,-68,1,오후 5:13:29,2.4GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_415,06:29:D5:2B:32:40,-68,1,오후 5:13:31,2.4GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_415,06:29:D5:2B:32:40,-68,1,오후 5:13:34,2.4GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_415,06:29:D5:2B:32:40,-70,1,오후 5:13:37,2.4GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_415,06:29:D5:2B:32:40,-70,1,오후 5:13:39,2.4GHz,415,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-60,116,오후 5:13:29,5GHz,414,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-55,116,오후 5:13:31,5GHz,414,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-55,116,오후 5:13:34,5GHz,414,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-60,116,오후 5:13:37,5GHz,414,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-56,116,오후 5:13:39,5GHz,414,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_411,0A:29:D5:2B:5F:10,-89,36,오후 5:13:29,5GHz,411,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_411,0A:29:D5:2B:5F:10,-89,36,오후 5:13:31,5GHz,411,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_411,0A:29:D5:2B:5F:10,-90,36,오후 5:13:34,5GHz,411,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_411,0A:29:D5:2B:5F:10,-90,36,오후 5:13:37,5GHz,411,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_411,0A:29:D5:2B:5F:10,-90,36,오후 5:13:39,5GHz,411,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-67,100,오후 5:13:29,5GHz,413,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-67,100,오후 5:13:31,5GHz,413,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-66,100,오후 5:13:34,5GHz,413,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-65,100,오후 5:13:37,5GHz,413,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-66,100,오후 5:13:39,5GHz,413,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-86,149,오후 5:13:29,5GHz,412,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-87,149,오후 5:13:31,5GHz,412,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-87,149,오후 5:13:34,5GHz,412,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-84,149,오후 5:13:37,5GHz,412,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-86,149,오후 5:13:39,5GHz,412,인수_data/414_복도.txt,414,복도,414_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-44,149,오후 5:26:22,5GHz,412,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-48,149,오후 5:26:25,5GHz,412,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-47,149,오후 5:26:29,5GHz,412,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-50,149,오후 5:26:32,5GHz,412,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_410,0A:29:D5:47:E8:30,-90,52,오후 5:26:22,5GHz,410,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_410,0A:29:D5:47:E8:30,-90,52,오후 5:26:25,5GHz,410,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_410,0A:29:D5:47:E8:30,-90,52,오후 5:26:29,5GHz,410,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_410,0A:29:D5:47:E8:30,-90,52,오후 5:26:32,5GHz,410,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_411,0A:29:D5:2B:5F:10,-73,36,오후 5:26:22,5GHz,411,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_411,0A:29:D5:2B:5F:10,-68,36,오후 5:26:25,5GHz,411,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_411,0A:29:D5:2B:5F:10,-75,36,오후 5:26:29,5GHz,411,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_411,0A:29:D5:2B:5F:10,-75,36,오후 5:26:32,5GHz,411,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-89,100,오후 5:26:22,5GHz,413,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-89,100,오후 5:26:25,5GHz,413,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-91,100,오후 5:26:29,5GHz,413,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-91,100,오후 5:26:32,5GHz,413,인수_data/412_벽.txt,412,벽,412_벽
wi_dje_404,06:29:D5:47:EF:E0,-90,1,오후 5:03:52,2.4GHz,404,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_404,06:29:D5:47:EF:E0,-90,1,오후 5:03:55,2.4GHz,404,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_404,06:29:D5:47:EF:E0,-90,1,오후 5:03:57,2.4GHz,404,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_404,06:29:D5:47:EF:E0,-90,1,오후 5:04:00,2.4GHz,404,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_401,06:29:D5:47:E3:30,-69,1,오후 5:03:52,2.4GHz,401,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_401,06:29:D5:47:E3:30,-69,1,오후 5:03:55,2.4GHz,401,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_401,06:29:D5:47:E3:30,-69,1,오후 5:03:57,2.4GHz,401,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_401,06:29:D5:47:E3:30,-69,1,오후 5:04:00,2.4GHz,401,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_403,0A:29:D5:47:E3:10,-91,116,오후 5:03:52,5GHz,403,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_403,0A:29:D5:47:E3:10,-91,116,오후 5:03:55,5GHz,403,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_403,0A:29:D5:47:E3:10,-91,116,오후 5:03:57,5GHz,403,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_403,0A:29:D5:47:E3:10,-91,116,오후 5:04:00,5GHz,403,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_402,0A:29:D5:47:E3:20,-47,52,오후 5:03:52,5GHz,402,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_402,0A:29:D5:47:E3:20,-47,52,오후 5:03:55,5GHz,402,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_402,0A:29:D5:47:E3:20,-47,52,오후 5:03:57,5GHz,402,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_402,0A:29:D5:47:E3:20,-47,52,오후 5:04:00,5GHz,402,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_402,06:29:D5:47:E3:20,-45,1,오후 5:03:52,2.4GHz,402,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_402,06:29:D5:47:E3:20,-45,1,오후 5:03:55,2.4GHz,402,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_402,06:29:D5:47:E3:20,-46,1,오후 5:03:57,2.4GHz,402,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_402,06:29:D5:47:E3:20,-45,1,오후 5:04:00,2.4GHz,402,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_401,0A:29:D5:47:E3:30,-81,149,오후 5:03:52,5GHz,401,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_401,0A:29:D5:47:E3:30,-82,149,오후 5:03:55,5GHz,401,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_401,0A:29:D5:47:E3:30,-78,149,오후 5:03:57,5GHz,401,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_401,0A:29:D5:47:E3:30,-79,149,오후 5:04:00,5GHz,401,인수_data/402_벽.txt,402,벽,402_벽
wi_dje_403,0A:29:D5:47:E3:10,-32,116,오후 5:08:55,5GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_403,0A:29:D5:47:E3:10,-31,116,오후 5:08:58,5GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_403,0A:29:D5:47:E3:10,-30,116,오후 5:09:01,5GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_403,0A:29:D5:47:E3:10,-31,116,오후 5:09:03,5GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_403,0A:29:D5:47:E3:10,-31,116,오후 5:09:06,5GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_402,0A:29:D5:47:E3:20,-87,52,오후 5:08:55,5GHz,402,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_402,0A:29:D5:47:E3:20,-87,52,오후 5:08:58,5GHz,402,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_402,0A:29:D5:47:E3:20,-87,52,오후 5:09:01,5GHz,402,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_402,0A:29:D5:47:E3:20,-92,52,오후 5:09:03,5GHz,402,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_402,0A:29:D5:47:E3:20,-92,52,오후 5:09:06,5GHz,402,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_403,06:29:D5:47:E3:10,-23,1,오후 5:08:55,2.4GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_403,06:29:D5:47:E3:10,-23,1,오후 5:08:58,2.4GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_403,06:29:D5:47:E3:10,-23,1,오후 5:09:01,2.4GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_403,06:29:D5:47:E3:10,-23,1,오후 5:09:03,2.4GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_403,06:29:D5:47:E3:10,-19,1,오후 5:09:06,2.4GHz,403,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_404,0A:29:D5:47:EF:E0,-78,116,오후 5:08:55,5GHz,404,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_404,0A:29:D5:47:EF:E0,-74,116,오후 5:08:58,5GHz,404,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_404,0A:29:D5:47:EF:E0,-74,116,오후 5:09:01,5GHz,404,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_404,0A:29:D5:47:EF:E0,-75,116,오후 5:09:03,5GHz,404,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_404,0A:29:D5:47:EF:E0,-74,116,오후 5:09:06,5GHz,404,인수_data/403_공유기.txt,403,공유기,403_공유기
wi_dje_406,06:29:D5:47:E7:B0,-59,1,오후 5:20:07,2.4GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,06:29:D5:47:E7:B0,-59,1,오후 5:20:10,2.4GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,06:29:D5:47:E7:B0,-59,1,오후 5:20:12,2.4GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,06:29:D5:47:E7:B0,-59,1,오후 5:20:15,2.4GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,06:29:D5:47:E7:B0,-59,1,오후 5:20:18,2.4GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_407,0A:29:D5:47:E8:00,-58,100,오후 5:20:07,5GHz,407,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_407,0A:29:D5:47:E8:00,-56,100,오후 5:20:10,5GHz,407,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_407,0A:29:D5:47:E8:00,-57,100,오후 5:20:12,5GHz,407,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_407,0A:29:D5:47:E8:00,-54,100,오후 5:20:15,5GHz,407,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_407,06:29:D5:47:E8:00,-53,11,오후 5:20:07,2.4GHz,407,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_407,06:29:D5:47:E8:00,-53,11,오후 5:20:10,2.4GHz,407,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_407,06:29:D5:47:E8:00,-53,11,오후 5:20:12,2.4GHz,407,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_407,06:29:D5:47:E8:00,-53,11,오후 5:20:15,2.4GHz,407,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_407,06:29:D5:47:E8:00,-53,11,오후 5:20:18,2.4GHz,407,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_409,0A:29:D5:47:E8:10,-91,116,오후 5:20:07,5GHz,409,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_409,0A:29:D5:47:E8:10,-91,116,오후 5:20:10,5GHz,409,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_409,0A:29:D5:47:E8:10,-91,116,오후 5:20:12,5GHz,409,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_409,0A:29:D5:47:E8:10,-91,116,오후 5:20:15,5GHz,409,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_409,0A:29:D5:47:E8:10,-91,116,오후 5:20:18,5GHz,409,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_405,0A:29:D5:47:DF:20,-90,149,오후 5:20:07,5GHz,405,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_405,0A:29:D5:47:DF:20,-90,149,오후 5:20:10,5GHz,405,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_408,0A:29:D5:47:E8:20,-81,149,오후 5:20:07,5GHz,408,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_408,0A:29:D5:47:E8:20,-80,149,오후 5:20:10,5GHz,408,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_408,0A:29:D5:47:E8:20,-79,149,오후 5:20:12,5GHz,408,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_408,0A:29:D5:47:E8:20,-80,149,오후 5:20:15,5GHz,408,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_408,0A:29:D5:47:E8:20,-79,149,오후 5:20:18,5GHz,408,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,0A:29:D5:47:E7:B0,-67,52,오후 5:20:07,5GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,0A:29:D5:47:E7:B0,-71,52,오후 5:20:10,5GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,0A:29:D5:47:E7:B0,-69,52,오후 5:20:12,5GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,0A:29:D5:47:E7:B0,-71,52,오후 5:20:15,5GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,0A:29:D5:47:E7:B0,-68,52,오후 5:20:18,5GHz,406,인수_data/407_문앞.txt,407,문앞,407_문앞
wi_dje_406,06:29:D5:47:E7:B0,-43,1,오후 5:19:21,2.4GHz,406,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_406,06:29:D5:47:E7:B0,-40,1,오후 5:19:24,2.4GHz,406,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_406,06:29:D5:47:E7:B0,-40,1,오후 5:19:26,2.4GHz,406,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_406,06:29:D5:47:E7:B0,-40,1,오후 5:19:29,2.4GHz,406,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_406,06:29:D5:47:E7:B0,-40,1,오후 5:19:32,2.4GHz,406,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_407,0A:29:D5:47:E8:00,-75,100,오후 5:19:21,5GHz,407,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_407,0A:29:D5:47:E8:00,-71,100,오후 5:19:24,5GHz,407,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_407,0A:29:D5:47:E8:00,-75,100,오후 5:19:26,5GHz,407,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_407,0A:29:D5:47:E8:00,-71,100,오후 5:19:29,5GHz,407,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_407,0A:29:D5:47:E8:00,-73,100,오후 5:19:32,5GHz,407,인수_data/406_복도.txt,406,복도,406_복도
wi_dje_407,06:29:D5:47:E8:00,-71,11,오후 5:19:21,2.4GHz,407,인수_data/406_복도.txt,406,복도,406_복도
